就广州人,100,请您想参观采购国内产品还是国外产品？
"？,都有,都有",100,您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
没有认识的,100,如没有已经办理好境外采购商证的境外客商陪同下是无法办理证件的。
普通市民呢,100,您好，进馆也是需要办理证件的。
"身份证不行么,或者购票？,或者购票？",100,您好，广交会是没有门票售卖的。
"请问我第三期想要去参观展会,需要交多少费用吗？,需要交多少费用吗？",100,请问与会人员是境内人士还是境外人士呢？
"没有的,我是外资公司的一名员工，中国国籍,我是外资公司的一名员工，中国国籍,怎么办理？,怎么办理？",100,请您想参观采购国内产品还是国外产品？
"国内,家纺,家纺",100,请问您方便提供贵司公司名称吗？
广州卡如泽贸易有限公司,100,好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
"您好，我们是采购商，怎么获取门票,想参加第三期,想参加第三期",100,请问与会人员是境内人士还是境外人士呢？
"杭州公司?,没有?,没有?",100,请您想参观采购国内产品还是国外产品？
"两个都想采购??,纺织类，母婴类,纺织类，母婴类,第三期??,第三期??",100,请问您方便提供贵司公司名称吗？
杭州纽奔贸易有限公司,100,"好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）,Guest 04-26 13:45:39,Guest 04-26 13:45:39"
内宾怎么办证进场,100,请问您是想要进馆参观吗？
"没有。常驻广州。,我们怎么进去呢,我们怎么进去呢",100,请问您是需要参观第几期呢？
今天的?礼品展,100,请问您方便提供贵司公司名称吗？
没有境外客商咋么办,100,如果没有已办理好境外采购商证的外商陪同，是无法办理证件的。
玉环元伦阀门有限公司,100,请问您是需要采购国内的产品吗？
我们也是生产厂家，这次过去想看看，到时候明年参展,100,好的。根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
不能提前预订门票吗？,100,您好，很抱歉，广交会是没有门票的。需符合相关办证条件办理相关证件方可进馆。
"我们是国内的公司,境内,境内",100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
裕成塑胶有限公司,100,请问您是需要采购国内的产品吗？
那如果没有刚好同个时间去的境外客商一起呢,100,很抱歉，如果没有已办理好境外采购商证的外商陪同，是无法办理进馆证件的。
厦门这边的，就是想去展会参观,100,请问与会人员有一年以上有效境外工作签证或者境外永久居住证吗?
"能解释一下吗？,好像都没有,好像都没有",100,好的。请问贵司全称是？
厦门天利富橡塑制品有限公司,100,好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
这边没办法办吗？,100,很抱歉，广交会期间不对外开放。须符合相关办证条件办理相关证件后方可进馆。
作为游客是没有办法参观证的吗？,100,是的。
深圳户籍身份证,100,好的。请问您是想要采购国内的产品吗？
我是个人的?没有公司,100,好的，根据您的情况，您可以联系到一位与您有业务往来的已经办理好境外采购商证的境外客商，您在他的陪伴下到广交会现场去办理一个收费的采购代表证进馆。收费标准为300RMB/人/天 50元工本费。办证资料：1、第二代身份证原件 2、名片 3、蓝/白底相片5厘米x4厘米的个人近期证件彩照 （1名外商只可以陪同2名境内人士办证）
一定要有外商陪同吗？,100,是的。广交会期间不对外开放。需符合相关办证条件办理相关证件方可进馆。
个人不能进去的吗？,100,是的。如果没有已办理好境外采购商证的外商陪同，是无法办证进馆的。
